Range_Series,BodyType,ManufacturerID,Odometer,Year,Engine,FuelType,InvoiceAmount
ASX,Wagon,MI,18544,2019,,Unleaded,25000
ASX,Wagon,MI,19559,2021,,Unleaded,26218
ASX,Wagon,MI,20842,2018,,Unleaded,25761
ASX,Wagon,MI,21800,2019,,Unleaded,26500
ASX,Wagon,MI,24707,2020,,Unleaded,26500
ASX,Wagon,MI,25521,2021,,Unleaded,29000
ASX,Wagon,MI,25687,2021,,Unleaded,29990
ASX,Wagon,MI,26611,2019,,Unleaded,28165
ASX,Wagon,MI,29387,2019,,Unleaded,33600
ASX,Wagon,MI,29568,2019,,Unleaded,25282
ASX,Wagon,MI,30708,2019,,Unleaded,26500
ASX,Wagon,MI,35231,2019,,Unleaded,24000
ASX,Wagon,MI,35764,2018,,Unleaded,27990
ASX,Wagon,MI,36794,2017,,Unleaded,24850
ASX,Wagon,MI,36926,2017,,Unleaded,24735
ASX,Wagon,MI,38075,2022,,Unleaded,26780
ASX,Wagon,MI,38806,2023,,Unleaded,26025
ASX,Wagon,MI,41057,2017,,Unleaded,21783
ASX,Wagon,MI,41071,2019,,Unleaded,23794
ASX,Wagon,MI,42343,2020,,Unleaded,23711
ASX,Wagon,MI,42606,2019,,Unleaded,24763
ASX,Wagon,MI,43056,2019,,Unleaded,23758
ASX,Wagon,MI,43493,2019,,Unleaded,20964
ASX,Wagon,MI,44092,2018,,Unleaded,25617
ASX,Wagon,MI,46494,2019,,Unleaded,27081
ASX,Wagon,MI,53332,2017,,Unleaded,19956
ASX,Wagon,MI,55159,2017,,Unleaded,22575
ASX,Wagon,MI,58703,2018,,Unleaded,23600
ASX,Wagon,MI,59015,2021,,Unleaded,26186
ASX,Wagon,MI,59550,2014,,Unleaded,20818
ASX,Wagon,MI,59570,2017,,Unleaded,19500
ASX,Wagon,MI,59923,2018,,Unleaded,22873
ASX,Wagon,MI,62447,2021,,Unleaded,21990
ASX,Wagon,MI,64947,2016,,Unleaded,24950
ASX,Wagon,MI,64995,2019,,Unleaded,23420
ASX,Wagon,MI,66163,2016,,Diesel,18995
ASX,Wagon,MI,68773,2021,,Unleaded,24000
ASX,Wagon,MI,72978,2017,,Unleaded,22000
ASX,Wagon,MI,74720,2019,,Unleaded,22053
ASX,Wagon,MI,75103,2018,,Unleaded,22500
ASX,Wagon,MI,75197,2018,,Unleaded,21879
ASX,Wagon,MI,77780,2014,,Unleaded,19871
ASX,Wagon,MI,78523,2014,,Unleaded,18250
ASX,Wagon,MI,80011,2016,,Unleaded,14880
ASX,Wagon,MI,80266,2019,,Unleaded,21000
ASX,Wagon,MI,84420,2018,,Unleaded,23888
ASX,Wagon,MI,84569,2017,,Unleaded,18776
ASX,Wagon,MI,87185,2016,,Diesel,19900
ASX,Wagon,MI,87235,2016,,Unleaded,18850
ASX,Wagon,MI,90645,2018,,Unleaded,21365
ASX,Wagon,MI,91128,2020,,Unleaded,24570
ASX,Wagon,MI,91324,2017,,Unleaded,20865
ASX,Wagon,MI,91396,2019,,Unleaded,19876
ASX,Wagon,MI,92139,2021,,Unleaded,22038
ASX,Wagon,MI,92490,2016,,Unleaded,19452
ASX,Wagon,MI,92913,2016,,Unleaded,18500
ASX,Wagon,MI,93137,2016,,Unleaded,14000
ASX,Wagon,MI,93365,2018,,Unleaded,20439
ASX,Wagon,MI,103116,2015,,Unleaded,16100
ASX,Wagon,MI,106498,2014,,Unleaded,11686
ASX,Wagon,MI,107643,2016,,Unleaded,19867
ASX,Wagon,MI,113361,2016,,Unleaded,15250
ASX,Wagon,MI,119860,2016,,Unleaded,16700
ASX,Wagon,MI,121223,2014,,Unleaded,15500
ASX,Wagon,MI,127267,2016,,Unleaded,16770
ASX,Wagon,MI,155903,2013,,Unleaded,12786
ASX,Wagon,MI,187217,2012,,Unleaded,9954
AURION,Null,TO,,2007,,NUnleadedLL,8000
AURION,Null,TO,,2014,,NUnleadedLL,14762
AURION,Sedan,TO,37000,2016,,Unleaded,26299
AURION,Sedan,TO,55529,2017,,Unleaded,24500
AURION,Sedan,TO,76363,2014,,Unleaded,19300
AURION,Sedan,TO,77776,2017,,Unleaded,20966
AURION,Sedan,TO,80857,2015,,Unleaded,20786
AURION,Sedan,TO,84088,2016,,Unleaded,23200
AURION,Sedan,TO,84600,2013,,Unleaded,14500
AURION,Sedan,TO,87000,2017,,Unleaded,18600
AURION,Sedan,TO,89995,2010,,Unleaded,10500
AURION,Sedan,TO,122189,2012,,Unleaded,17826
AURION,Sedan,TO,147387,2007,,Unleaded,9990
AURION,Sedan,TO,202538,2008,,Unleaded,7250
AURION,Sedan,TO,252000,2012,,Unleaded,6250
AVENSIS VERSO,Wagon,TO,234001,2007,,Unleaded,3000
BALENO,Hatchback,SZ,7214,2020,,Unleaded,21990
BALENO,Hatchback,SZ,11426,2021,,Unleaded,16877
BALENO,Hatchback,SZ,37090,2018,,Unleaded,16000
BALENO,Hatchback,SZ,44816,2022,,Unleaded,17980
BALENO,Hatchback,SZ,66189,2020,,Premium,15372
BALENO,Hatchback,SZ,73170,2016,,Premium,13900
BALENO,Hatchback,SZ,95592,2016,,Unleaded,10990
BALENO,Hatchback,SZ,99515,2019,,Unleaded,15449
BARINA,Hatchback,GM,22703,2016,,Unleaded,9150
BARINA,Hatchback,GM,56194,2017,,Unleaded,13400
BARINA,Hatchback,GM,82946,2015,,Unleaded,12780
BARINA,Hatchback,GM,84941,2012,,Unleaded,7300
BARINA,Hatchback,GM,92076,2012,,Unleaded,5273
BARINA,Hatchback,GM,165781,2010,,Unleaded,1584
B-CLASS,Hatchback,MB,32382,2019,,Premium,33990
B-CLASS,Hatchback,MB,33828,2013,,Premium,18000
B-CLASS,Hatchback,MB,39126,2017,,Premium,30885
B-CLASS,Hatchback,MB,48794,2017,,Premium,26500
B-CLASS,Hatchback,MB,55416,2016,,Premium,30334
B-CLASS,Hatchback,MB,71183,2014,,Premium,20000
B-CLASS,Hatchback,MB,78393,2017,,Premium,22738
B-CLASS,Hatchback,MB,85041,2013,,Premium,18000
B-CLASS,Hatchback,MB,98596,2014,,Diesel,18665
B-CLASS,Hatchback,MB,166362,2011,,Premium,5750
BENTAYGA,Wagon,BT,16700,2018,,Diesel,277720
BENTAYGA,Wagon,BT,36900,2017,,Diesel,216631
BERLINA,Null,GM,,2011,,NUnleadedLL,13690
BRZ,Coupe,SU,3580,2023,,Premium,35500
BRZ,Coupe,SU,16402,2022,,Premium,33851
BRZ,Coupe,SU,24326,2020,,Premium,38000
BRZ,Coupe,SU,39690,2015,,Premium,26716
BRZ,Coupe,SU,47433,2022,,Premium,34000
BT-50,Cab Chassis,MZ,10268,2023,,Diesel,49990
BT-50,Cab Chassis,MZ,13303,2021,,Diesel,40850
BT-50,Cab Chassis,MZ,19800,2020,,Diesel,39734
BT-50,Cab Chassis,MZ,25913,2021,,Diesel,41850
BT-50,Cab Chassis,MZ,33629,2021,,Diesel,43866
BT-50,Cab Chassis,MZ,69000,2021,,Diesel,44990
BT-50,Cab Chassis,MZ,78115,2018,,Diesel,31565
BT-50,Cab Chassis,MZ,92000,2017,,Diesel,29990
BT-50,Cab Chassis,MZ,98019,2016,,Diesel,23250
BT-50,Cab Chassis,MZ,162000,2013,,Diesel,22975
BT-50,Cab Chassis,MZ,163254,2015,,Diesel,19683
BT-50,Cab Chassis,MZ,275071,2013,,Diesel,15388
BT-50,Utility,MZ,9909,2022,,Diesel,47413
BT-50,Utility,MZ,10785,2022,,Diesel,50715
BT-50,Utility,MZ,16360,2022,,Diesel,53786
BT-50,Utility,MZ,21100,2021,,Diesel,49971
BT-50,Utility,MZ,29596,2018,,Diesel,51750
BT-50,Utility,MZ,34748,2021,,Diesel,52000
BT-50,Utility,MZ,45060,2021,,Diesel,55233
BT-50,Utility,MZ,48582,2019,,Diesel,42990
BT-50,Utility,MZ,49098,2020,,Diesel,42759
BT-50,Utility,MZ,57533,2017,,Diesel,49629
BT-50,Utility,MZ,61614,2021,,Diesel,48990
BT-50,Utility,MZ,62569,2017,,Diesel,33915
BT-50,Utility,MZ,62886,2017,,Diesel,42990
BT-50,Utility,MZ,63787,2017,,Diesel,36277
BT-50,Utility,MZ,69741,2016,,Diesel,38675
BT-50,Utility,MZ,73183,2019,,Diesel,33786
BT-50,Utility,MZ,76376,2018,,Diesel,38000
BT-50,Utility,MZ,79083,2019,,Diesel,37980
BT-50,Utility,MZ,82998,2014,,Diesel,29200
BT-50,Utility,MZ,112186,2012,,Diesel,22750
BT-50,Utility,MZ,135720,2015,,Diesel,23000
BT-50,Utility,MZ,144946,2017,,Diesel,31983
BT-50,Utility,MZ,146007,2013,,Diesel,18200
BT-50,Utility,MZ,224615,2012,,Diesel,17000
C4,Wagon,CT,73051,2017,,Diesel,18000
C40,Wagon,VO,11325,2022,,Electric,67342
C40,Wagon,VO,27011,2022,,Electric,60980
C5,Null,CT,,2015,,NUnleadedLL,19150
C5,Wagon,CT,92737,2013,,Diesel,12990
C70,Convertible,VO,29558,2007,,Premium,9000
CADDY,Van,VW,2590,2019,,Diesel,32000
CADDY,Van,VW,11490,2015,,Diesel,23685
CADDY,Van,VW,13144,2018,,Premium,33000
CADDY,Van,VW,40851,2017,,Premium,37000
CADDY,Van,VW,47472,2019,,Premium,26819
CADDY,Van,VW,50000,2018,,Premium,30600
CADDY,Van,VW,63571,2016,,Premium,25000
CADDY,Van,VW,73458,2018,,Premium,28000
CADDY,Van,VW,77081,2013,,DieselIESEL,15945
CADDY,Van,VW,81101,2013,,Diesel,15500
CADDY,Van,VW,82428,2017,,Diesel,32690
CADDY,Van,VW,91761,2019,,Diesel,28937
CADDY,Van,VW,101098,2013,,Diesel,18000
CADDY,Van,VW,106916,2014,,Diesel,29990
CADDY,Van,VW,110969,2013,,Diesel,32300
CADDY,Van,VW,144765,2017,,Premium,21700
CADDY,Van,VW,160425,2014,,Diesel,16300
CADDY,Wagon,VW,4415,2018,,Premium,29990
CADDY,Wagon,VW,37631,2016,,Premium,22000
CADDY,Wagon,VW,170626,2012,,Diesel,16975
CADDY,Wagon,VW,203332,2008,,Diesel,6000
CALAIS,Liftback,GM,87158,2018,,Unleaded,30235
CALAIS,Sedan,GM,64782,2014,,Unleaded,37244
CALAIS,Sedan,GM,67577,2016,,Unleaded,29268
CALAIS,Sedan,GM,67983,2015,,Unleaded,27450
CALAIS,Sedan,GM,70151,2014,,Unleaded,31000
CALAIS,Sedan,GM,72808,2014,,Unleaded,19900
CALAIS,Sedan,GM,74943,2013,,Unleaded,30842
CALAIS,Sedan,GM,83898,2014,,Unleaded,23786
CALAIS,Sedan,GM,84401,2016,,Unleaded,36712
CALAIS,Sedan,GM,91014,2014,,Unleaded,24360
CALAIS,Sedan,GM,96766,2014,,Unleaded,33990
CALAIS,Sedan,GM,152583,2016,,Unleaded,32811
CALAIS,Sedan,GM,168740,2006,,Unleaded,1000
CAMRY,Null,TO,,2018,,NUnleadedLL,26000
CAMRY,Null,TO,,2019,,NUnleadedLL,23500
CAMRY,Sedan,TO,32,2023,,Premium,46986
CAMRY,Sedan,TO,1758,2016,,Unleaded,24963
CAMRY,Sedan,TO,4896,2023,,Premium,41738
CAMRY,Sedan,TO,5848,2014,,Unleaded,19000
CAMRY,Sedan,TO,6353,2019,,Unleaded,32380
CAMRY,Sedan,TO,15477,2014,,Unleaded,21000
CAMRY,Sedan,TO,15542,2020,,Unleaded,35982
CAMRY,Sedan,TO,17239,2016,,Unleaded,22000
CAMRY,Sedan,TO,19756,2017,,Unleaded,23609
CAMRY,Sedan,TO,22600,2016,,Unleaded,22450
CAMRY,Sedan,TO,23016,2018,,Unleaded,30500
CAMRY,Sedan,TO,23907,2022,,Premium,26718
CAMRY,Sedan,TO,26100,2020,,Unleaded,40736
CAMRY,Sedan,TO,26212,2019,,Unleaded,30990
CAMRY,Sedan,TO,27542,2021,,Premium,32518
CAMRY,Sedan,TO,28573,2020,,Unleaded,29353
CAMRY,Sedan,TO,31407,2019,,Premium,34153
CAMRY,Sedan,TO,32304,2016,,Unleaded,21490
CAMRY,Sedan,TO,33002,2015,,Unleaded,16200
CAMRY,Sedan,TO,33853,2022,,Premium,24867
CAMRY,Sedan,TO,34573,2016,,Unleaded,16000
CAMRY,Sedan,TO,35590,2017,,Unleaded,21345
CAMRY,Sedan,TO,35590,2022,,Premium,34871
CAMRY,Sedan,TO,37215,2022,,Premium,42782
CAMRY,Sedan,TO,38011,2022,,Premium,24835
CAMRY,Sedan,TO,39501,2021,,Premium,36488
CAMRY,Sedan,TO,42329,2020,,Unleaded,39567
CAMRY,Sedan,TO,42408,2021,,Premium,25918
CAMRY,Sedan,TO,43244,2014,,Unleaded,21569
CAMRY,Sedan,TO,43713,2016,,Unleaded,21990
CAMRY,Sedan,TO,44014,2021,,Premium,25747
CAMRY,Sedan,TO,46000,2018,,Premium,37000
CAMRY,Sedan,TO,46199,2018,,Unleaded,23658
CAMRY,Sedan,TO,47038,2022,,Premium,32875
CAMRY,Sedan,TO,47236,2021,,Premium,32786
CAMRY,Sedan,TO,47773,2015,,Unleaded,22500
